year,district,active_parish_rows,active_unique_parishes,matched_parish_rows,matched_unique_parishes,matched_share,usable_1851_backbone
1852,Malmesbury,23,23,21,21,0.9130434782608695,1
1852,Malton,65,65,56,56,0.8615384615384616,1
1852,Manchester (1837-1924),13,13,12,12,0.9230769230769231,1
1852,Manchester (1939 onw),13,13,12,12,0.9230769230769231,1
1852,Mansfield,21,21,19,19,0.9047619047619048,1
1852,Market Bosworth,31,31,30,30,0.967741935483871,1
1852,Market Drayton,14,14,12,12,0.8571428571428571,1
1852,Market Harborough,42,42,41,41,0.9761904761904762,1
1852,Marlborough,18,18,18,18,1.0,1
1852,Martley (from 1934),29,29,28,28,0.9655172413793104,1
1852,Martley (to 1913),29,29,28,28,0.9655172413793104,1
1852,Marylebone (1837-1901),1,1,0,0,0.0,0
1852,Medway (1837-1941),7,7,6,6,0.8571428571428571,1
1852,Medway (1998 onw),7,7,6,6,0.8571428571428571,1
1852,Melksham,6,6,6,6,1.0,1
1852,Melton Mowbray,56,56,53,53,0.9464285714285714,1
1852,Melton Mowbray (1997 onw),56,56,53,53,0.9464285714285714,1
1852,Mere,12,12,8,8,0.6666666666666666,1
1852,Meriden,18,18,17,17,0.9444444444444444,1
1852,Merthyr Tydfil,9,9,6,6,0.6666666666666666,1
